,Ypd
ATG19,74.72222222222223
GPD2,83.95348837209303
RPP2A,9.444444444444445
RPS7A,85.55555555555556
RAS1,15.555555555555555
IRC13,22.555555555555557
PAC1,6.111111111111111
RPS10A,60.27777777777778
CPA1,23.61111111111111
YOR338W,5.833333333333333
RPA190,5.833333333333333
GDS1,34.0
HAP5,12.5
VTS1,12.5
SCP1,7.222222222222222
RAD17,7.222222222222222
PFK27,6.111111111111111
MED7,6.111111111111111
YGK3,35.833333333333336
RPS19A,18.277777777777775
RPL18A,70.27777777777777
MDY2,45.83333333333333
ADH1,42.5
MAM3,83.95348837209303
DDR2,11.38888888888889
RPS15,9.444444444444445
RKI1,85.55555555555556
CRC1,15.555555555555555
UBP2,8.333333333333334
CAT5,8.333333333333334
PNS1,11.666666666666666
RPL33B,22.555555555555557
HRK1,6.111111111111111
YOR292C,60.27777777777778
RPA43,5.833333333333333
YOR342C,31.72222222222222
TYE7,28.61111111111111
RPS12,23.88888888888889
RPL1A,4.421875000000001
POC4,6.5625
CAR1,2.5
RPS9A,7.447916666666667
RPL21B,2.34375
CSR2,5.46875
TEF1,30.78125
PRE2,9.322916666666668
RPL36B,3.7083333333333335
NAB3,6.911458333333334
YPL162C,6.979166666666667
KES1,6.5625
RPS6A,8.286458333333334
MOT1,7.447916666666667
IRC15,8.302083333333334
APL4,5.46875
RPL11A,9.322916666666668
RPL32,24.072727272727274
KTI11,6.181818181818182
AST1,6.181818181818182
YEL1,6.545454545454546
YBL029W,4.7272727272727275
RPL19B,3.8181818181818183
RFT1,30.181818181818183
FMP23,56.54545454545455
RPS11B,56.54545454545455
AAC3,25.636363636363637
TEF2,63.27272727272727
RPS9B,8.909090909090908
RPL21A,28.727272727272727
ROX3,24.072727272727274
RPL23A,30.254545454545454
RPS8A,6.181818181818182
SKT5,6.545454545454546
YBL029C-A,4.7272727272727275
YBL028C,3.8181818181818183
PIM1,30.181818181818183
HAP3,30.181818181818183
ZTA1,56.54545454545455
ORC2,9.818181818181818
RPL19A,25.636363636363637
TKL2,63.27272727272727
RPS6B,16.545454545454547
NTC20,8.909090909090908
PGI1,21.636363636363637
PHO89,8.363636363636363
GFD2,3.268698060941828
KCC4,2.6038781163434903
SRO9,3.268698060941828
AGP1,2.6038781163434903
PMP1,19.401662049861496
RPL35A,86.85714285714286
SFA1,12.285714285714286
RPL35B,51.714285714285715
SRF1,41.142857142857146
STF1,12.285714285714286
RPP1B,12.285714285714286
RPL13A,33.42857142857143
TSR1,12.857142857142858
GPD1,352.1621621621622
GPM2,6.0
RPS11A,7.142857142857143
RSM10,52.0
AIM7,10.571428571428571
RPS13,10.571428571428571
CCT6,139.71428571428572
CFT1,28.0
YCG1,18.285714285714285
SHE9,48.57142857142857
RPL12B,47.142857142857146
ADA2,6.857142857142857
RPS18A,85.14285714285714
RPL27B,22.25714285714286
PPH22,37.42857142857143
UGX2,12.285714285714286
PPH21,41.142857142857146
RPS16B,33.42857142857143
RPS29B,12.857142857142858
GPR1,20.0
SND1,139.71428571428572
PMP3,31.142857142857142
PRO1,28.0
UTP4,18.285714285714285
RPS17B,6.857142857142857
UTP6,85.14285714285714
UGO1,22.25714285714286
RPL37B,28.285714285714285
RMD6,2.506393861892583
HYP2,3.1202046035805626
GEA2,3.6061381074168795
MIT1,8.37084398976982
FIR1,3.09462915601023
RPS24A,14.296675191815856
SER3,2.071611253196931
RPL23B,3.7595907928388748
RPH1,2.2736572890025575
RPL12A,6.624040920716112
ANP1,3.1202046035805626
YEL023C,3.6061381074168795
YPT31,3.09462915601023
SLX8,3.7595907928388748
CCA1,2.2736572890025575
GAT1,2.4965893587994543
HSP12,2.3738062755798093
FRS2,2.4965893587994543
MDJ1,2.3738062755798093
RPL1B,43.78640776699029
RPS2,9.611650485436893
SNF4,37.76699029126213
RPL28,20.582524271844658
AFT1,22.52427184466019
RPL30,11.456310679611649
RPL26B,12.514563106796116
RPS23A,12.33009708737864
SKN1,7.766990291262135
GPC1,12.62135922330097
ENO1,10.194174757281553
TNA1,4.174757281553398
RPS26A,34.5631067961165
YGL188C-A,34.5631067961165
RPL9A,2.3300970873786406
MRM2,43.78640776699029
MON1,9.611650485436893
VPS73,20.582524271844658
RPL7A,7.0873786407766985
RPL24A,11.456310679611649
PMA1,2.0388349514563107
RPS25A,12.135922330097086
TIM21,12.514563106796116
RPL11B,9.514563106796116
YGR117C,12.33009708737864
RPL24B,12.62135922330097
NSR1,4.563106796116505
RNR4,10.776699029126213
TDH3,3.6893203883495143
RAD2,4.174757281553398
YGR283C,6.990291262135922
RPS20,10.64935064935065
RPL14B,5.714285714285714
RPL27A,21.649350649350648
YHR033W,27.79220779220779
LSM12,6.233766233766234
CIA2,6.233766233766234
CHS7,20.90909090909091
MNL1,13.116883116883116
DUR3,10.64935064935065
TDA3,21.649350649350648
RPS27B,11.168831168831169
HXT5,11.948051948051948
RPL42B,20.90909090909091
RPS4B,13.116883116883116
RPL40A,4.033613445378151
GPP1,16.386554621848738
RPL2B,51.596638655462186
RPR2,12.638655462184873
YIR016W,12.638655462184873
MLP2,4.033613445378151
RPL16A,9.915966386554622
CSM2,9.915966386554622
YIL055C,16.386554621848738
RPL34B,6.2100840336134455
MMF1,6.2100840336134455
