,Ypd
PSH1,2.784313725490196
GAL11,5.545454545454545
SMC5,3.5433962264150947
LAG2,7.854901960784314
YOL019W,3.607843137254902
MCO10,7.071428571428571
STI1,5.046575342465753
SGO1,3.2941176470588234
YVC1,5.215686274509804
PET123,2.0784313725490198
DDP1,5.478927203065134
GLN4,2.4313725490196076
PEX27,2.7058823529411766
HIS3,3.4608695652173913
DED1,3.4608695652173913
RPB10,2.1653846153846152
IRC13,10.778901471567854
DFR1,10.778901471567854
GPN2,4.552238805970149
YOR289W,2.9411764705882355
REV1,2.3529411764705883
HAP5,2.619607843137255
MDH2,3.2785515320334264
INO4,3.411764705882353
IZH4,2.384313725490196
BRX1,6.704545454545453
HST1,8.12316715542522
RTG1,8.12316715542522
MAM3,2.4786324786324787
THI20,3.0901960784313722
SPE2,5.545454545454545
MDM38,7.854901960784314
MIM1,7.854901960784314
TSR4,2.7058823529411766
SGT2,2.2745098039215685
HSP10,7.071428571428571
TCB1,5.215686274509804
YOR131C,2.788235294117647
PUP1,2.0784313725490198
SWT1,2.4313725490196076
RPS28A,2.4313725490196076
NPT1,2.1653846153846152
SAS5,4.027777777777778
RPB8,4.821002386634845
ISU2,4.821002386634845
RPL33B,2.9183673469387754
RPN8,4.552238805970149
LDB19,6.306666666666667
PUT4,3.843137254901961
SNX3,2.619607843137255
CDC60,2.31404958677686
CAR1,7.169210441617401
PMA2,5.418994413407821
HAA1,3.3054393305439334
YOP1,2.1171548117154813
GLN1,3.3771929824561404
RPL43A,2.0081967213114753
MCM16,5.104602510460252
MSF1,5.104602510460252
ROX1,6.810699588477366
NOT5,3.5983263598326363
GLD1,2.67524115755627
SCD6,6.242937853107345
RPS23B,5.545991697375618
ASN1,7.34982332155477
KRE6,6.903765690376569
GPH1,2.9288702928870296
RHO1,3.5983263598326363
DPM1,5.313807531380753
GDB1,5.313807531380753
BEM4,2.31404958677686
PEX25,7.169210441617401
EGD1,5.418994413407821
RPA135,2.8727272727272726
MIN8,2.8727272727272726
PUF2,2.0081967213114753
THP3,5.104602510460252
NHP6A,4.351464435146444
YPR063C,9.125874685753631
FHL1,5.346303501945526
CLB5,2.5104602510460254
ANT1,6.242937853107345
NOC4,7.34982332155477
YPR148C,6.746987951807228
ATP1,2.5819672131147544
ECM13,3.992248062015504
MRPL16,5.440318302387268
HEK2,4.847328244274809
SCT1,2.888888888888889
UTP20,2.5
RKM3,2.9460154241645244
YBR056W,2.7868852459016393
MNC1,2.540983606557377
ECM33,4.2328042328042335
ERV15,2.9549180327868854
VBA2,6.4344262295081975
MIX23,2.8688524590163937
SCS22,4.200477326968974
COR1,3.992248062015504
URA7,5.440318302387268
RIB1,4.847328244274809
IPP1,3.854014598540146
CDS1,2.9460154241645244
TCM62,3.114754098360656
PRP6,2.7868852459016393
SLM4,4.2328042328042335
SEC18,2.751677852348993
SPT7,2.9098360655737707
FES1,2.570281124497992
YBR197C,4.063953488372094
"DUR1,2",2.364754098360656
PCS60,3.0737704918032787
SSH1,4.616613418530351
PRD1,6.889763779527559
SAT4,3.292372881355932
YCR016W,2.4216524216524213
THR4,3.689024390243903
BUD31,4.716981132075472
MIC10,6.889763779527559
YCR006C,3.5661764705882355
CTO1,2.4216524216524213
RHB1,2.584745762711864
NHP2,4.153846153846154
GLE1,4.153846153846154
RBS1,4.94661921708185
STE7,6.982456140350878
RPN5,4.262345679012346
CCT4,6.307888040712469
BDF2,8.02030456852792
TSR1,2.558659217877095
GRX6,5.17467248908297
APC11,3.3333333333333335
RPT2,3.2954545454545454
YRB1,4.065934065934066
SES1,2.602316602316603
ARO3,2.494208494208494
RRP8,3.6293436293436296
GIS1,5.521235521235521
BMH2,2.803088803088803
CCT6,7.616438356164384
REF2,2.9729729729729732
MSS4,9.885185185185184
GCD6,3.976833976833977
ADR1,2.6332046332046333
HTA1,2.1364985163204744
ADK1,2.1364985163204744
LYS4,3.4939759036144573
AMD2,3.4362934362934365
YDR262W,4.474903474903475
MHR1,6.688524590163935
PMT7,2.845559845559846
SSF2,8.413793103448276
SEM1,7.702954319761668
EFT2,3.2432432432432434
HKR1,2.1621621621621623
NHX1,6.7368421052631575
MRPL28,3.3451327433628317
STP1,3.3451327433628317
SNA2,2.259414225941423
RBA50,2.259414225941423
FMP45,7.86231884057971
GDH2,9.82509505703422
CWC2,4.153846153846154
UFD2,4.94661921708185
DHH1,6.982456140350878
NOP14,4.262345679012346
YDL144C,6.307888040712469
YET3,8.02030456852792
RPS29B,2.558659217877095
GPR1,6.521739130434783
DIA3,3.5135135135135136
RPN4,5.802469135802469
YDL012C,5.17467248908297
NTH1,4.065934065934066
ATG31,2.602316602316603
SND1,7.616438356164384
MSS116,2.9729729729729732
UME6,9.885185185185184
RTN1,3.4939759036144573
HEL2,5.01930501930502
DPP1,4.812362030905078
HDA2,6.688524590163935
YDR306C,2.845559845559846
YSP2,6.870769230769231
SKP1,6.870769230769231
FCF1,22.13809645101036
ATO3,3.2432432432432434
UBA2,2.55984555984556
RPB7,2.743073047858942
GUK1,6.7368421052631575
CMI8,3.3451327433628317
RIB3,2.4324324324324325
VMA3,3.264094955489614
TIM9,3.0153846153846158
UBC8,2.3846153846153846
PRE1,3.730769230769231
ISC1,2.065868263473054
PHM8,7.876712328767123
UBP9,2.7615384615384615
LSM4,5.627118644067797
GLC7,3.269230769230769
PAB1,3.5597826086956523
DNF1,4.033670033670034
RAD23,4.7749510763209395
AFG3,2.065868263473054
SPC25,2.065868263473054
ARB1,7.876712328767123
FCY2,2.691029900332226
PTP3,2.269230769230769
SWI4,5.627118644067797
YER158C,3.4000000000000004
BUR6,9.9
SLO1,2.730769230769231
RGD2,8.410596026490067
RPO41,2.3906705539358604
GCN20,2.3550724637681157
UBP6,8.829710144927535
PTR3,13.857864645658822
CDC26,2.742857142857143
EMP47,8.410596026490067
ACT1,7.956709956709957
MIC19,2.826086956521739
YFR016C,2.789855072463768
IGD1,3.369565217391304
YFR018C,3.369565217391304
HIS2,2.3550724637681157
CDC14,13.857864645658822
QCR6,7.70958904109589
PHO4,10.452446183953032
HXK2,4.661016949152542
ARO8,2.834645669291339
SUA5,5.984251968503937
SCS3,2.5773195876288657
MET13,6.537313432835821
TYW3,3.110236220472441
ALG13,2.9133858267716537
YGL039W,23.6518771331058
CGR1,2.2879177377892033
MSP1,3.110236220472441
GSC2,8.412698412698413
YGR054W,10.303663171964413
RSC1,4.45273631840796
UTP22,2.716535433070866
RPS23A,4.041994750656168
ASN2,4.614173228346457
SKN1,3.0275590551181106
THI4,4.3700787401574805
TIF4631,3.5433070866141736
MRPS35,4.84251968503937
TIM13,2.923076923076923
TFG1,4.682926829268292
YCH1,8.703180212014134
ADE3,8.703180212014134
GCN5,3.4625322997416017
YTA7,10.613159387407828
SOH1,2.5773195876288657
NAB2,2.538975501113586
GPG1,2.538975501113586
ERV14,4.3700787401574805
THG1,2.0039370078740157
MCO32,10.303663171964413
YGR067C,4.724409448818898
VOA1,2.4335378323108383
CLB6,3.582677165354331
COG2,2.832369942196532
PPT1,4.614173228346457
CBP4,3.370786516853933
ERG1,6.7730496453900715
QCR9,6.57051282051282
TYS1,4.682926829268292
PCT1,8.703180212014134
PFK1,5.430711610486892
FOL2,5.555232558139535
HUA1,10.613159387407828
BGL2,2.3070866141732287
WSC4,5.626822157434403
MRP4,4.909638554216867
NCP1,3.811074918566775
COX6,7.992857142857143
LRP1,2.317073170731707
BZZ1,2.1978021978021975
MPC2,9.968152866242038
SVP26,2.5447154471544713
OCA5,5.626822157434403
NPR3,3.252032520325203
STE20,4.909638554216867
SHU1,4.909638554216867
TIM10,6.332046332046333
ERG11,2.215568862275449
SOD2,2.215568862275449
SSZ1,3.5542168674698793
LAM4,2.317073170731707
RPL42B,2.393822393822394
DCD1,3.252032520325203
YAP1801,9.968152866242038
PRP8,6.9581749049429655
FLX1,2.7821522309711284
MET18,10.319767441860465
PRK1,2.295081967213115
VHR1,3.4574898785425106
GPP1,2.904494382022472
DFG10,4.086021505376344
NEO1,4.086021505376344
MNT3,2.7049180327868854
CFD1,5.284046692607005
EGH1,3.098360655737705
SEC11,5.4341736694677865
DAL81,5.4341736694677865
VHS2,2.7821522309711284
TAO3,10.319767441860465
YIL102C-A,2.6229508196721314
BMT5,2.295081967213115
CAB2,3.1054421768707483
RGI2,3.4574898785425106
YIL055C,2.904494382022472
SSM4,7.09016393442623
IRR1,3.168032786885246
YIL014C-A,2.7049180327868854
EST3,2.7868852459016393
PAN1,3.098360655737705
