,Ypd
LEU4,2.3106796116504853
TPM1,11.877340823970037
SFB2,2.181553398058252
ASI3,8.225436179981633
SIS1,2.5313559322033896
PRP2,13.658767772511847
PHO91,8.077669902912621
ACC1,19.10242718446602
MRPS12,2.233009708737864
RSM19,2.233009708737864
ZRG17,6.269902912621359
POP2,2.042718446601942
RRP40,2.305043646944714
VPS68,4.348205625606208
HRP1,4.240944240944241
SHR5,2.2064758329422807
ZEO1,4.330627142350622
PKH2,3.4432589718719693
YPQ1,3.1474296799224057
GAL11,11.619786614936956
LAG2,2.099903006789525
TAT2,4.008729388942775
PLB3,6.428709990300679
SIN3,19.431614158307156
HST3,4.882638215324928
IRC23,7.270983213429257
SGO1,7.002909796314258
UFE1,9.167313288069835
RTS2,3.024733268671193
BUD21,3.024733268671193
ARF3,3.3564500484966056
RAS1,3.691076624636276
RPT5,9.602327837051407
MRPL23,9.393792434529583
PET123,7.549951503394762
TUF1,7.366634335596508
MCA1,2.84529582929195
DSC3,7.783783783783784
DFR1,4.287901990811639
HES1,4.287901990811639
SRL1,3.3729388942774006
RBL2,3.10717749757517
PNT1,3.10717749757517
PAC1,2.2172647914645975
YTM1,27.060620756547042
YOR289W,2.3074684772065956
YPK9,3.345780795344326
BUD7,12.575169738118332
CPA1,6.658583899127062
HSH49,20.123666343355964
MYO2,9.413191076624637
KRE5,7.190106692531523
REV1,2.308438409311348
SPT20,3.860329776915616
PEX11,3.860329776915616
RIB4,2.305043646944714
CDC33,2.4500484966052376
TRM11,4.240944240944241
MDY2,2.2064758329422807
INO4,2.1241513094083415
IZH4,3.4432589718719693
SPE2,11.619786614936956
MDM38,2.099903006789525
MIM1,2.099903006789525
DIS3,4.008729388942775
HTZ1,6.428709990300679
TOP1,13.61508332186266
RPB11,27.49104568285496
SFM1,3.6323957322987392
AHC1,4.882638215324928
DBP5,2.749757516973812
RAT1,4.67992240543162
NRT1,2.143549951503395
CDC21,9.167313288069835
SKI7,3.024733268671193
CMR2,3.3564500484966056
CRC1,3.691076624636276
RPO31,9.602327837051407
PFY1,5.560283687943262
LEO1,6.28176527643065
ADE2,6.40349175557711
SPP2,5.741998060135791
SMP3,9.393792434529583
RPB2,7.613967022308439
ATG40,3.348714953271028
PUP1,7.549951503394762
LIP5,2.84529582929195
BFR1,6.309408341416101
ENV9,3.3729388942774006
HRK1,2.2172647914645975
FSF1,27.060620756547042
RRP36,2.289039767216295
SNF2,3.345780795344326
MBF1,12.575169738118332
FRT1,9.413191076624637
ALA1,7.190106692531523
SOG2,3.637730358874879
PRT1,4.364209505334626
GPB1,2.259941804073715
KAR9,3.6989409984871404
ACM1,6.291477559253655
DIM1,6.291477559253655
CUB1,10.114573785517875
YAR1,4.743318204740293
SUI3,4.743318204740293
FAS2,2.0665658093797274
YPL225W,3.7905604719764012
NIP7,4.501408450704226
TYW1,2.534543620776601
HRR25,14.095796676441838
CTI6,2.0186585980837113
TCO89,7.895108421583458
CBC2,2.4760463943519917
MRX4,2.0065557236510334
CDC60,2.9420070600100856
RRD2,2.4710035300050426
RPL33A,2.522163120567376
NAN1,4.826525466464952
VPS30,4.417549167927382
HOS3,8.340897629853757
CAR1,4.780635400907715
GCR1,5.090771558245083
GRX5,3.6636880584890337
LEE1,3.9793242561775086
PMA2,2.897629853756934
HAA1,2.0706001008572867
ATH1,5.713565305093293
CSR2,10.141200201714573
GLN1,8.668275418275417
VMA13,4.642973589827193
SEC8,4.484679665738161
UBA3,14.896621280887544
ISA2,20.943015632879476
NOT5,2.1477559253656073
MRPL51,11.573373676248108
SNT309,11.573373676248108
TOM5,2.5920322743318205
MSS18,2.5920322743318205
ASN1,2.5236442516268984
NCE102,4.733736762481089
MMS1,9.352496217851739
SMX3,20.277404921700224
DPM1,20.277404921700224
ATG41,30.35645500865524
RPL36B,30.35645500865524
PUS1,4.501408450704226
PGC1,14.095796676441838
NAB3,4.241048915784165
RTT10,2.0186585980837113
MEX67,2.0065557236510334
BEM4,2.9420070600100856
HHO1,4.826525466464952
IDI1,8.340897629853757
ATP4,11.750334373606776
LGE1,3.9793242561775086
EGD1,2.897629853756934
TIF6,2.951084215834594
CCL1,5.713565305093293
APL4,10.141200201714573
TKL1,10.852954048140043
NVJ2,10.382101558572147
TMH18,11.573373676248108
SPN1,2.5920322743318205
NOC4,2.5236442516268984
YPR148C,4.733736762481089
TPO3,8.441754916792737
SEC23,20.277404921700224
IAI11,8.73847646773411
SHP1,8.73847646773411
TOD6,3.1971444261394844
SEC17,4.843492586490939
PSY4,2.624931356397584
ECM13,7.479956068094453
FMT1,8.048561151079136
SCT1,2.01439182915506
MNC1,2.3091707852828116
ECM33,7.575868372943327
YBR096W,3.242723778143877
RAD16,3.0950027457440967
CKS1,2.724327292696321
MEC1,2.724327292696321
YSY6,4.287204832509611
EXO5,4.287204832509611
UBS1,4.673256452498627
SWD3,3.8110928061504667
YPC1,2.6468973091707855
COS111,7.215815485996705
PRP5,6.245347698334966
DUT1,3.113673805601318
SRB6,3.113673805601318
TEL1,2.1361889071938496
RPL23A,2.1361889071938496
ILS1,2.932405566600398
CMC2,8.73847646773411
YBL055C,3.1971444261394844
SAS3,4.42613948380011
PIN4,4.843492586490939
EDE1,2.624931356397584
COR1,7.479956068094453
YBL036C,7.85667215815486
RRN6,8.048561151079136
KAP104,2.811641954969797
PDX3,8.904479222881813
TCM62,2.2460186710598573
REB1,10.19438311047355
YBR053C,6.515650741350906
ECM2,3.4030752333882486
NRG2,3.4030752333882486
SLM4,7.575868372943327
SPT7,9.27512355848435
NHP6B,3.7872340425531914
TIM12,3.7872340425531914
RXT2,3.242723778143877
CYC8,3.0950027457440967
HSL7,2.724327292696321
SUP45,4.886892177589853
TOS1,4.287204832509611
ARL1,4.673256452498627
SMY2,3.8110928061504667
UMP1,3.8110928061504667
FZO1,5.947281713344316
PYC2,12.037342119714443
PCS60,9.443712246018672
ABD1,6.245347698334966
RDT1,6.927322404371585
SPB1,6.927322404371585
GLK1,11.837873722703089
BPH1,27.739382363272806
BUD31,2.377049180327869
ATG15,8.143550998381004
FIG2,11.617486338797814
CDC50,6.54889912954429
PDI1,8.190372783206659
NFS1,5.0
YCR006C,5.131147540983607
RHB1,2.098360655737705
RPS14A,5.687934027777778
TAF2,7.740817382307294
SED4,8.143550998381004
OCA4,4.748633879781421
OST4,4.365738307934839
SHS1,6.987348178137652
SHR3,6.5978666666666665
NHP2,6.469333333333333
GLE1,6.469333333333333
PAR32,12.419106317411403
ENT1,8.861584754262788
CLB3,15.118434603501546
RPN5,7.1466666666666665
ARF2,6.264118158123371
CDC53,3.4839050131926124
PCL2,5.888
YDL086W,3.599473684210526
NDE2,3.104492680464412
BDF2,4.1648
SIT4,2.8714666666666666
NPC2,11.798933333333334
MRP10,11.798933333333334
DBP10,12.217210990150337
ARP2,4.384
APC11,2.2293333333333334
RPT2,20.234666666666666
ATP16,2.4524421593830334
YRB1,4.0832
RCR2,4.0832
RSM10,5.610666666666667
MAK21,6.464
RPS13,2.0394666666666668
RRG1,2.0394666666666668
SNF11,7.968
BMH2,4.925866666666667
STE5,4.598933333333333
TAF12,3.8453333333333335
EKI1,2.1173333333333333
RPA14,14.45234708392603
HOM2,14.45234708392603
HMO1,5.519618239660658
HST4,4.5338666666666665
MSS4,6.069333333333334
GTB1,6.461974492205952
IVY1,2.896
HEM1,4.165142276422764
BFR2,3.050666666666667
PMT7,10.677333333333333
SWR1,2.718933333333333
SAC7,5.9376
PPN1,2.256358087487284
TOM1,4.461333333333333
PKH3,9.506133333333334
SNF1,3.4186666666666667
LCD1,5.173333333333333
SMT3,5.6677333333333335
SDH7,5.6677333333333335
HLR1,3.5140367860600197
GCS1,6.987348178137652
WHI4,7.435638566380616
GDH2,2.344
NOP6,6.5978666666666665
CWC2,6.469333333333333
PPH22,16.193501558049427
AIR2,2.4384
DLD1,12.419106317411403
CDC9,8.861584754262788
NOP14,7.1466666666666665
RPO21,8.697231048570131
SCM3,8.697231048570131
LUC7,3.599473684210526
YDL085C-A,3.104492680464412
YET3,4.1648
SLM3,12.217210990150337
RTK1,2.016
MED2,2.4524421593830334
DAD1,2.96
REG1,9.168160253031102
PST2,3.6693333333333333
TPI1,2.235872235872236
UBC5,6.464
IPT1,7.968
ARX1,4.598933333333333
MKC7,3.8453333333333335
SWI5,2.1173333333333333
CPR1,14.45234708392603
ARG82,5.519618239660658
RVB1,4.5338666666666665
UME6,6.069333333333334
MFB1,6.461974492205952
PCF11,2.896
COX20,4.165142276422764
RKM4,4.586666666666667
ATP5,3.050666666666667
RSC3,4.314666666666667
CPR5,4.314666666666667
YDR306C,10.677333333333333
PIB1,20.85333333333333
PEP7,13.505807814149946
SKP1,4.272
RQC1,2.718933333333333
FCF1,2.2933333333333334
YPS7,2.4997333333333334
EAF1,2.4053333333333335
YHP1,2.256358087487284
RMT2,9.506133333333334
YDR476C,3.4186666666666667
PUF6,2.501333333333333
SEC20,5.173333333333333
GNP1,5.6677333333333335
URC2,2.2133333333333334
VMA8,3.0803443328550935
HYP2,2.0516499282639886
MCM3,2.0516499282639886
VMA3,5.347353376550457
SNU13,2.4475524475524475
GEA2,2.931611669057867
VAC8,7.178383548541368
UBC8,12.596843615494977
NOP16,2.327116212338594
PRE1,13.84227587672418
PRP22,11.642371524739483
ISC1,10.35868005738881
GPA2,3.2510578279266573
RPN3,3.1695075757575757
GCD11,3.2309899569583935
PHM8,4.892395982783357
GLN3,12.07556193208991
ISD11,9.769488283118125
JHD1,6.48493543758967
THO1,5.317180616740088
RGI1,4.414155906264945
MOT2,4.414155906264945
RNR1,2.3266379722620756
IES5,3.1420373027259685
RAD51,3.0769966523194645
LSM4,4.267814442850311
LSM5,8.662362505978
ECM32,2.065997130559541
PDA1,6.958393113342899
YEL023C,2.931611669057867
AFG3,10.35868005738881
SPC25,10.35868005738881
SBH2,3.2510578279266573
ARB1,4.892395982783357
HVG1,12.07556193208991
RSM18,6.48493543758967
GPP2,5.317180616740088
SBH1,5.4471544715447155
MET6,3.1420373027259685
PUP3,3.0769966523194645
NUP157,4.6877092300334775
SWI4,4.267814442850311
FTR1,8.662362505978
YER156C,13.08464849354376
BUR6,5.217599234815878
BUD27,28.577627772420442
GAT1,4.459498553519769
HSP12,4.633558341369334
BLM10,3.0978784956605594
SEC4,11.051108968177434
LOC1,3.1147540983606556
NIC96,3.1147540983606556
FAB1,4.748794599807136
RPN12,4.390656736628301
ACT1,4.307884409561185
YPT1,4.307884409561185
EPL1,28.577627772420442
FRS2,4.459498553519769
MDJ1,4.633558341369334
YFR018C,4.748794599807136
RPL29,2.7579556412729027
QCR6,2.7579556412729027
PRE4,6.63395129043984
RET2,4.390656736628301
PDE1,8.238021638330757
BRR6,6.178258629572386
RTF1,7.836166924265843
DOC1,12.853168469860897
CSE1,12.853168469860897
CLG1,2.3390005151983515
VAM7,2.022153529108707
NCS6,2.022153529108707
ARO8,5.440494590417311
YIP4,4.951571354971664
DSD1,3.3436373003606388
COX13,3.6723338485316845
GTS1,7.218444100978877
CUP2,3.7351880473982484
AIM14,4.5960844925296245
NUT1,12.081401339515715
FLC3,2.4162802679031428
SCS3,2.1349819680577022
MET13,6.886141164348275
COQ8,8.180542563143124
USE1,6.591447707367337
SRM1,2.029881504379186
YGL088W,10.58549002969877
MNP1,6.391695847923962
SGF73,5.938691396187533
RAD6,4.868624420401855
OLE1,2.858539094650206
ALG13,2.009273570324575
DST1,4.4935451837140015
CUL3,2.9263266357547657
NMA2,4.674610449129239
MCY1,4.640763145649139
ORM1,6.156620298815044
TAM41,4.245234415249871
YGR054W,6.989696032972695
RSC1,2.043276661514683
ERG25,15.280783101494077
YGR079W,4.827925270403147
FHN1,2.313755795981453
PEX4,7.657393096342092
CAF130,7.657393096342092
PRE9,7.444616177228233
VPS62,3.5146831530139107
THI4,4.0649149922720245
ENP2,4.0649149922720245
PTI1,5.917053065430191
RBG2,4.672333848531685
SKI6,3.9206594538897477
PMT6,3.153013910355487
YCH1,3.99390243902439
ADE3,3.99390243902439
CRM1,2.8243173621844413
NAS6,6.0932509015971155
MPC3,10.159711488923236
YGR266W,5.569294178258629
YOR1,3.9356002060793407
HAP2,9.286447638603695
EMP24,4.951571354971664
PMR1,3.7351880473982484
YIP5,4.5960844925296245
SOH1,2.1349819680577022
PRP43,8.180542563143124
RPB9,6.391695847923962
SDS23,2.858539094650206
RNA15,4.4935451837140015
SWC4,2.9263266357547657
SEC9,4.674610449129239
ACB1,6.156620298815044
NQM1,2.2668727460072127
RME1,4.245234415249871
MCO32,6.989696032972695
PEX8,4.827925270403147
PAC10,4.827925270403147
MRP13,5.565856129685917
RPL11B,5.565856129685917
YGR130C,2.313755795981453
PHB1,3.994332818134982
NAT2,22.602868668758404
YIP1,4.672333848531685
OKP1,5.7187017001545595
UBR1,8.583204533745493
TDH3,2.2387155407452286
XKS1,3.9206594538897477
PCT1,3.99390243902439
PHB2,6.0932509015971155
MIC26,5.337454920144256
SPG1,5.337454920144256
YAP1802,10.159711488923236
MES1,5.569294178258629
FOL2,2.4811952601751677
HUA1,2.4811952601751677
PXR1,3.9356002060793407
ERV29,3.8021638330757344
ECM29,9.063207041714506
MRP4,6.7683362555500315
STP2,3.0402173913043478
MYO1,4.586602293301147
VMA16,13.854326923076922
BCD1,9.945652173913043
SAM35,3.3758348512446874
NAM8,3.6725935009196813
YHR127W,4.040072859744991
YHR140W,3.015328019619865
NMD3,8.140410958904111
MNL1,3.187614960147149
GOS1,9.063207041714506
STE20,6.7683362555500315
SHU1,6.7683362555500315
MSC7,9.945652173913043
VMA10,9.945652173913043
PPE1,3.118332311465359
ANS1,4.040072859744991
YCK1,5.879959308240082
RPS4B,3.187614960147149
BNR1,3.614440078585462
RPL40A,6.2463835744283704
NDC80,2.357563850687623
MET18,2.600196463654224
STH1,3.7180746561886053
KGD1,10.1863173216885
QDR2,5.7185658153241645
RHO3,5.515717092337917
HIS5,13.920923379174853
SDP1,5.609404990403071
HOS4,5.609404990403071
YIL108W,15.179273084479371
MOB1,3.5697445972495085
TIM44,13.437026515151516
CMI7,3.020628683693517
AIM21,21.700300558179475
VLD1,6.71783295711061
RPR2,6.71783295711061
POT1,3.614440078585462
ESL1,2.239685658153242
MLP2,6.2463835744283704
PAN6,2.357563850687623
TAO3,2.600196463654224
RRT14,3.7180746561886053
SEC24,15.179273084479371
PFK26,3.5697445972495085
SLM1,10.293713163064835
RPN2,5.532418362517747
YRB2,5.098231827111984
ARC15,5.098231827111984
SNP1,5.098231827111984
YKE4,13.437026515151516
MPH1,21.700300558179475
